10	945.9275443771568
10.05	995.5854425453754
10.1	1058.183809367678
10.15	895.6748924260205
10.200000000000001	977.582089153958
10.25	930.568541764754
10.299999999999999	1013.5887959367925
10.35	942.6142465698426
10.4	963.1794064408242
10.450000000000001	917.2086815497669
10.5	1008.1877899193673
10.549999999999999	916.2521026606809
10.6	913.618823696343
10.649999999999999	956.697117937428
10.7	929.9738256388296
10.75	960.9909748609093
10.8	972.1810831365327
10.85	985.9528326190309
10.9	1045.5487788080638
10.95	1023.8740954120706
10.999999999999998	963.1794064408242
11.049999999999999	986.5837658496666
11.1	939.5163162047996
11.15	989.0058386182417
11.2	856.7195767195767
11.25	990.2381778813574
11.3	942.6142465698426
11.350000000000001	967.4666914976992
11.4	982.9830951713832
11.45	1003.9402921731289
11.5	988.9405684754521
11.549999999999999	991.9847718670918
11.6	1002.7276684131942
11.649999999999999	988.9405684754521
11.699999999999998	978.2362650579705
11.749999999999998	1010.5449857387842
11.799999999999999	960.9909748609093
11.85	919.9713583014227
11.899999999999999	1011.2336744810573
11.95	966.3596395249368
12	993.7632186306816
12.05	1079.4488245373354
12.100000000000001	910.8834379966534
12.149999999999999	976.4413361312586
12.2	993.1759302938956
12.25	990.8007675449535
12.299999999999999	988.3841011888084
12.35	978.7297349441661
12.4	939.5163162047996
12.450000000000001	936.9528997435974
12.5	922.5934683299025
12.55	921.7716936405644
12.600000000000001	875.9253162353937
12.650000000000002	1050.960711692813
12.7	1015.3891312759343
12.75	965.6717625709873
12.8	973.3124116880176
12.849999999999998	951.7129849355763
12.899999999999999	995.5854425453754
12.95	1064.3928535401403
12.999999999999998	946.225795407275
13.049999999999999	917.2086815497669
13.1	974.6464072045468
13.15	945.176053049407
13.2	956.3381321520856
13.25	1004.5871192410839
13.3	981.8261229113942
13.350000000000001	928.9730349971313
13.399999999999999	1022.0683209933543
13.45	878.6714500124889
13.5	936.1743763536982
13.549999999999999	1024.138223610629
13.599999999999998	924.556502382681
13.649999999999999	991.9847718670918
13.699999999999998	957.0604419195721
13.749999999999998	896.5669988925803
13.799999999999999	956.3381321520856
13.85	952.7697062858465
13.899999999999999	990.8007675449535
13.95	991.4134079570648
14	982.9830951713832
14.05	996.7874791313279
14.099999999999998	920.7985394031906
14.149999999999999	948.0315698259913
14.2	1023.6253959412294
14.25	964.2835395944369
14.299999999999999	866.9506716018344
14.349999999999998	955.6223101968819
14.400000000000002	916.490709979082
14.449999999999998	920.7985394031906
14.5	1003.3652700319367
