##NAMES=Magnetite
##RRUFFID=R060656
##IDEAL CHEMISTRY=Fe^2+^Fe^3+^_2_O_4_
##LOCALITY=Jacupiranga Pegmatite, Sao Paulo State, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Black rounded octahedra associated with phlogopite and diopside
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060656
##MEASURED CHEMISTRY=(Fe^2+^_0.98_Mg_0.01_Mn_0.01_)(Fe^3+^_1.96_Ti_0.02_Mg_0.02_)O_4_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 8.4003 b: 8.4003 c: 8.4003 alpha: 90 beta: 90 gamma: 90 volume: 592.78 crystal system: cubic
##FILETYPE=RAW Powder Diffraction Profile

15.06, 88
15.07, 87
15.08, 74
15.09, 77
15.1, 67
15.11, 97
15.12, 73
15.13, 68
15.14, 76
15.15, 81
15.16, 84
15.17, 73
15.18, 81
15.19, 80
15.2, 83
15.21, 92
15.22, 78
15.23, 70
15.24, 79
15.25, 77
15.26, 80
15.27, 69
15.28, 73
15.29, 93
15.3, 78
15.31, 75
15.32, 77
15.33, 92
15.34, 78
15.35, 84
15.36, 73
15.37, 74
15.38, 62
15.39, 81
15.4, 66
15.41, 75
15.42, 83
15.43, 84
15.44, 77
15.45, 89
15.46, 73
15.47, 72
15.48, 75
15.49, 71
15.5, 72
15.51, 87
15.52, 66
15.53, 86
15.54, 81
15.55, 65
15.56, 75
15.57, 76
15.58, 71
15.59, 70
15.6, 78
15.61, 63
15.62, 87
15.63, 85
15.64, 89
15.65, 72
15.66, 75
15.67, 78
15.68, 75
15.69, 80
15.7, 67
15.71, 80
15.72, 87
15.73, 82
15.74, 78
15.75, 70
15.76, 76
15.77, 83
15.78, 80
15.79, 78
15.8, 65
15.81, 86
15.82, 69
15.83, 83
15.84, 77
15.85, 87
15.86, 85
15.87, 83
15.88, 69
15.89, 88
15.9, 78
15.91, 85
15.92, 70
15.93, 74
15.94, 78
15.95, 86
15.96, 69
15.97, 80
15.98, 83
15.99, 58
16, 69
16.01, 86
16.02, 83
16.03, 73
16.04, 87
16.05, 80
16.06, 75
16.07, 76
16.08, 80
16.09, 78
16.1, 65
16.11, 70
16.12, 100
16.13, 71
16.14, 81
16.15, 71
16.16, 94
16.17, 83
16.18, 79
16.19, 78
16.2, 79
16.21, 87
16.22, 73
16.23, 91
16.24, 95
16.25, 86
16.26, 71
16.27, 80
16.28, 82
16.29, 87
16.3, 81
16.31, 97
16.32, 71
16.33, 65
16.34, 100
16.35, 82
16.36, 86
16.37, 76
16.38, 70
16.39, 99
16.4, 81
16.41, 82
16.42, 78
16.43, 63
16.44, 80
16.45, 82
16.46, 56
