10	976.92396052545
10.05	1027.706649476868
10.1	1049.5955027196271
10.15	1041.5209448213209
10.200000000000001	1072.2579057462779
10.25	1029.791813989068
10.299999999999999	1013.4329460119117
10.35	1048.7117017349574
10.4	1012.339914665496
10.450000000000001	1004.5118813463138
10.5	1055.9566875845944
10.549999999999999	1085.932000660683
10.6	1012.339914665496
10.649999999999999	1054.0478290373846
10.7	1068.6354128214593
10.75	1089.8389267975676
10.8	1132.9752125309224
10.85	988.9405684754521
10.9	1116.207910267871
10.95	1059.0080667600048
10.999999999999998	1127.0099223027214
11.049999999999999	1049.5955027196271
11.1	1059.0080667600048
11.15	1070.153823029467
11.2	1096.404221537312
11.25	1058.183809367678
11.3	1111.3135854536774
11.350000000000001	1074.8001974676113
11.4	1004.5871192410839
11.45	1060.8029956867167
11.5	1094.2992977420013
11.549999999999999	1103.6055628938789
11.6	1125.420437048344
11.649999999999999	1024.904417152479
11.699999999999998	1080.2012034850366
11.749999999999998	1053.1961733979106
11.799999999999999	1150.4142817115637
11.85	1113.1031403416866
11.899999999999999	1096.404221537312
11.95	1091.003215519887
12	1038.3202907618
12.05	1063.3909081392594
12.100000000000001	1080.5472138805471
12.149999999999999	1105.1339442542983
12.2	1045.9948320413437
12.25	1128.8102576418632
12.299999999999999	1161.3190155825814
12.35	1076.2415535548396
12.4	1028.994060605257
12.450000000000001	1021.8358410532203
12.5	1143.2129403549968
12.55	1118.0082456070127
12.600000000000001	1036.993155345635
12.650000000000002	1182.858162703124
12.7	1152.084079140919
12.75	1112.855934561361
12.8	1041.058777492886
12.849999999999998	1032.0841328593267
12.899999999999999	1148.613946372422
12.95	1161.3190155825814
12.999999999999998	1109.5240305656682
13.049999999999999	1128.6090116976086
13.1	1120.0356502682084
13.15	1116.4457924147846
13.2	1103.8812899278014
13.25	1125.2095869635798
13.3	1121.8305791949203
13.350000000000001	1164.8169644246977
13.399999999999999	1129.0102949017678
13.45	1080.2012034850366
13.5	1071.5725692469878
13.549999999999999	1168.4987312894289
13.599999999999998	1089.5218585141065
13.649999999999999	1056.796844076194
13.699999999999998	1129.0102949017678
13.749999999999998	1152.2146170507056
13.799999999999999	1041.5209448213209
13.85	1150.4142817115637
13.899999999999999	1123.409251624438
13.95	1038.7934906847768
14	1120.261359893723
14.05	1067.2126814612586
14.099999999999998	1132.6001527551914
14.149999999999999	1060.8029956867167
14.2	1109.0065689113042
14.25	1109.0065689113042
14.299999999999999	1052.7664861115293
14.349999999999998	1170.4436841264333
14.400000000000002	1109.0065689113042
14.449999999999998	1134.5777989977962
14.5	1121.8305791949203
14.549999999999999	1113.9165743816907
14.600000000000001	1182.8957809740432
14.649999999999999	1105.4058982330207
14.700000000000001	1104.1553659016406
14.75	1136.1900106086152
14.800000000000002	1085.6022095024616
14.849999999999998	1105.1339442542983
